股票代码,股票名称,买入信号,评分,图表路径
000156,华数传媒,RSI值为43.48，处于低位回升阶段; MACD金叉形成,35,results/000156_华数传媒_analysis.png
002363,隆基机械,"MA金叉形成; 放量上涨: 量比2.98, 涨幅4.53%",35,results/002363_隆基机械_analysis.png
002355,兴民智通,RSI值为34.37，处于低位回升阶段; MACD金叉形成,35,results/002355_兴民智通_analysis.png
002357,富临运业,MACD金叉形成; KDJ低位金叉,35,results/002357_富临运业_analysis.png
000056,皇庭国际,RSI值为34.00，处于低位回升阶段; MACD金叉形成,35,results/000056_皇庭国际_analysis.png
000050,深天马Ａ,"MA金叉形成; 放量上涨: 量比2.26, 涨幅2.72%",35,results/000050_深天马Ａ_analysis.png
300281,金明精机,"MACD金叉形成; 放量上涨: 量比1.60, 涨幅2.29%",35,results/300281_金明精机_analysis.png
600198,大唐电信,"MA金叉形成; 放量上涨: 量比3.22, 涨幅1.75%",35,results/600198_大唐电信_analysis.png
688055,龙腾光电,RSI值为46.43，处于低位回升阶段; MACD金叉形成,35,results/688055_龙腾光电_analysis.png
605299,舒华体育,RSI值为42.54，处于低位回升阶段; MACD金叉形成,35,results/605299_舒华体育_analysis.png
002224,三 力 士,MA金叉形成; RSI值为43.86，处于低位回升阶段,35,results/002224_三 力 士_analysis.png
600376,首开股份,MA金叉形成; RSI值为41.32，处于低位回升阶段,35,results/600376_首开股份_analysis.png
002196,方正电机,RSI值为47.34，处于低位回升阶段; MACD金叉形成,35,results/002196_方正电机_analysis.png
601016,节能风电,MA金叉形成; RSI值为43.40，处于低位回升阶段,35,results/601016_节能风电_analysis.png
300232,洲明科技,RSI值为47.56，处于低位回升阶段; MACD金叉形成,35,results/300232_洲明科技_analysis.png
002712,思美传媒,RSI值为46.39，处于低位回升阶段; MACD金叉形成,35,results/002712_思美传媒_analysis.png
600730,中国高科,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/600730_中国高科_analysis.png
000839,国安股份,RSI值为48.84，处于低位回升阶段; MACD金叉形成,35,results/000839_国安股份_analysis.png
300176,鸿特科技,RSI值为48.19，处于低位回升阶段; MACD金叉形成,35,results/300176_鸿特科技_analysis.png
000100,TCL科技,"MA金叉形成; 放量上涨: 量比1.50, 涨幅0.23%",35,results/000100_TCL科技_analysis.png
688609,九联科技,RSI值为39.33，处于低位回升阶段; MACD金叉形成,35,results/688609_九联科技_analysis.png
600744,华银电力,"MA金叉形成; 放量上涨: 量比2.19, 涨幅2.55%",35,results/600744_华银电力_analysis.png
000670,盈方微,RSI值为41.29，处于低位回升阶段; MACD金叉形成,35,results/000670_盈方微_analysis.png
600163,中闽能源,MA金叉形成; 突破20日前高,35,results/600163_中闽能源_analysis.png
002909,集泰股份,"MA金叉形成; 放量上涨: 量比1.65, 涨幅0.91%",35,results/002909_集泰股份_analysis.png
002877,智能自控,RSI值为47.24，处于低位回升阶段; MACD金叉形成,35,results/002877_智能自控_analysis.png
002537,海联金汇,MA金叉形成; RSI值为47.65，处于低位回升阶段,35,results/002537_海联金汇_analysis.png
002547,春兴精工,MA金叉形成; RSI值为45.04，处于低位回升阶段,35,results/002547_春兴精工_analysis.png
600869,远东股份,MA金叉形成; RSI值为39.88，处于低位回升阶段,35,results/600869_远东股份_analysis.png
002492,恒基达鑫,"MACD金叉形成; 放量上涨: 量比1.80, 涨幅4.98%",35,results/002492_恒基达鑫_analysis.png
002124,天邦食品,RSI值为43.33，处于低位回升阶段; MACD金叉形成,35,results/002124_天邦食品_analysis.png
002172,澳洋健康,"MACD金叉形成; 放量上涨: 量比1.64, 涨幅3.64%",35,results/002172_澳洋健康_analysis.png
300242,佳云科技,"MA金叉形成; 放量上涨: 量比2.05, 涨幅2.51%",35,results/300242_佳云科技_analysis.png
002178,延华智能,RSI值为38.66，处于低位回升阶段; MACD金叉形成,35,results/002178_延华智能_analysis.png
300266,兴源环境,RSI值为48.72，处于低位回升阶段; MACD金叉形成,35,results/300266_兴源环境_analysis.png
605138,盛泰集团,MA金叉形成; RSI值为47.71，处于低位回升阶段,35,results/605138_盛泰集团_analysis.png
300355,蒙草生态,RSI值为44.44，处于低位回升阶段; MACD金叉形成,35,results/300355_蒙草生态_analysis.png
300370,安控科技,MA金叉形成; RSI值为47.37，处于低位回升阶段,35,results/300370_安控科技_analysis.png
002285,世联行,"MACD金叉形成; 放量上涨: 量比2.12, 涨幅2.07%",35,results/002285_世联行_analysis.png
688496,清越科技,RSI值为32.59，处于低位回升阶段; MACD金叉形成,35,results/688496_清越科技_analysis.png
002012,凯恩股份,"MA金叉形成; 放量上涨: 量比1.72, 涨幅1.77%",35,results/002012_凯恩股份_analysis.png
600280,中央商场,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/600280_中央商场_analysis.png
603113,金能科技,RSI值为40.35，处于低位回升阶段; MACD金叉形成,35,results/603113_金能科技_analysis.png
002234,民和股份,"MA金叉形成; 放量上涨: 量比1.98, 涨幅1.73%",35,results/002234_民和股份_analysis.png
605006,山东玻纤,RSI值为47.46，处于低位回升阶段; MACD金叉形成,35,results/605006_山东玻纤_analysis.png
002387,维信诺,RSI值为41.90，处于低位回升阶段; MACD金叉形成,35,results/002387_维信诺_analysis.png
002354,天娱数科,"MA金叉形成; 放量上涨: 量比2.35, 涨幅4.17%",35,results/002354_天娱数科_analysis.png
000572,海马汽车,MA金叉形成; KDJ低位金叉,35,results/000572_海马汽车_analysis.png
603980,吉华集团,RSI值为45.35，处于低位回升阶段; MACD金叉形成,35,results/603980_吉华集团_analysis.png
002458,益生股份,"MACD金叉形成; 放量上涨: 量比1.50, 涨幅0.70%",35,results/002458_益生股份_analysis.png
002400,省广集团,"MA金叉形成; 放量上涨: 量比1.75, 涨幅0.59%",35,results/002400_省广集团_analysis.png
000545,金浦钛业,"MA金叉形成; 放量上涨: 量比1.97, 涨幅3.28%",35,results/000545_金浦钛业_analysis.png
000959,首钢股份,RSI值为41.98，处于低位回升阶段; MACD金叉形成,35,results/000959_首钢股份_analysis.png
000686,东北证券,MACD金叉形成; KDJ低位金叉,35,results/000686_东北证券_analysis.png
000639,西王食品,"MA金叉形成; 放量上涨: 量比1.77, 涨幅0.63%",35,results/000639_西王食品_analysis.png
688280,精进电动,RSI值为39.19，处于低位回升阶段; MACD金叉形成,35,results/688280_精进电动_analysis.png
603335,迪生力,MA金叉形成; RSI值为40.89，处于低位回升阶段,35,results/603335_迪生力_analysis.png
000759,中百集团,"MA金叉形成; 放量上涨: 量比2.76, 涨幅0.38%",35,results/000759_中百集团_analysis.png
000703,恒逸石化,"MACD金叉形成; 放量上涨: 量比2.94, 涨幅5.91%",35,results/000703_恒逸石化_analysis.png
002187,广百股份,"MA金叉形成; 放量上涨: 量比3.05, 涨幅0.90%",35,results/002187_广百股份_analysis.png
002685,华东重机,RSI值为42.94，处于低位回升阶段; MACD金叉形成,35,results/002685_华东重机_analysis.png
000541,佛山照明,RSI值为49.25，处于低位回升阶段; MACD金叉形成,35,results/000541_佛山照明_analysis.png
920974,凯大催化,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/920974_凯大催化_analysis.png
603399,永杉锂业,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/603399_永杉锂业_analysis.png
002691,冀凯股份,"MA金叉形成; 放量上涨: 量比2.36, 涨幅0.60%",35,results/002691_冀凯股份_analysis.png
000925,众合科技,MA金叉形成; RSI值为47.37，处于低位回升阶段,35,results/000925_众合科技_analysis.png
601949,中国出版,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/601949_中国出版_analysis.png
600622,光大嘉宝,"MACD金叉形成; 放量上涨: 量比2.74, 涨幅4.48%",35,results/600622_光大嘉宝_analysis.png
600651,飞乐音响,MA金叉形成; RSI值为48.58，处于低位回升阶段,35,results/600651_飞乐音响_analysis.png
000428,华天酒店,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/000428_华天酒店_analysis.png
603366,日出东方,RSI值为35.11，处于低位回升阶段; MACD金叉形成,35,results/603366_日出东方_analysis.png
001313,粤海饲料,RSI值为38.57，处于低位回升阶段; MACD金叉形成,35,results/001313_粤海饲料_analysis.png
920057,百甲科技,MA金叉形成; RSI值为48.67，处于低位回升阶段,35,results/920057_百甲科技_analysis.png
002617,露笑科技,RSI值为48.91，处于低位回升阶段; MACD金叉形成,35,results/002617_露笑科技_analysis.png
002659,凯文教育,MA金叉形成; RSI值为46.78，处于低位回升阶段,35,results/002659_凯文教育_analysis.png
920021,流金科技,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/920021_流金科技_analysis.png
600152,维科技术,RSI值为39.45，处于低位回升阶段; MACD金叉形成,35,results/600152_维科技术_analysis.png
601010,文峰股份,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/601010_文峰股份_analysis.png
600138,中青旅,RSI值为38.96，处于低位回升阶段; MACD金叉形成,35,results/600138_中青旅_analysis.png
300320,海达股份,RSI值为38.31，处于低位回升阶段; KDJ低位金叉,30,results/300320_海达股份_analysis.png
300334,津膜科技,"放量上涨: 量比3.32, 涨幅3.16%; 突破20日前高",30,results/300334_津膜科技_analysis.png
300350,华鹏飞,"RSI值为49.30，处于低位回升阶段; 放量上涨: 量比1.87, 涨幅2.28%",30,results/300350_华鹏飞_analysis.png
600106,重庆路桥,"放量上涨: 量比2.05, 涨幅4.91%; 突破20日前高",30,results/600106_重庆路桥_analysis.png
600120,浙江东方,"放量上涨: 量比3.58, 涨幅6.27%; 突破20日前高",30,results/600120_浙江东方_analysis.png
600191,华资实业,"放量上涨: 量比1.78, 涨幅0.96%; 突破20日前高",30,results/600191_华资实业_analysis.png
600986,浙文互联,"放量上涨: 量比1.66, 涨幅4.08%; 突破20日前高",30,results/600986_浙文互联_analysis.png
002966,苏州银行,"RSI值为45.38，处于低位回升阶段; 放量上涨: 量比2.13, 涨幅1.72%",30,results/002966_苏州银行_analysis.png
000068,华控赛格,"放量上涨: 量比9.59, 涨幅2.38%; 突破20日前高",30,results/000068_华控赛格_analysis.png
000088,盐 田 港,"放量上涨: 量比6.35, 涨幅3.10%; 突破20日前高",30,results/000088_盐 田 港_analysis.png
000089,深圳机场,"放量上涨: 量比5.07, 涨幅3.35%; 突破20日前高",30,results/000089_深圳机场_analysis.png
000090,天健集团,"放量上涨: 量比4.08, 涨幅9.02%; 突破20日前高",30,results/000090_天健集团_analysis.png
002596,海南瑞泽,"放量上涨: 量比1.51, 涨幅2.63%; 突破20日前高",30,results/002596_海南瑞泽_analysis.png
002607,中公教育,RSI值为36.11，处于低位回升阶段; KDJ低位金叉,30,results/002607_中公教育_analysis.png
002682,龙洲股份,"放量上涨: 量比2.89, 涨幅9.96%; 突破20日前高",30,results/002682_龙洲股份_analysis.png
000967,盈峰环境,RSI值为43.70，处于低位回升阶段; KDJ低位金叉,30,results/000967_盈峰环境_analysis.png
001213,中铁特货,"放量上涨: 量比1.61, 涨幅1.18%; 突破20日前高",30,results/001213_中铁特货_analysis.png
600337,美克家居,RSI值为46.67，处于低位回升阶段; KDJ低位金叉,30,results/600337_美克家居_analysis.png
600579,中化装备,"放量上涨: 量比2.53, 涨幅3.60%; 突破20日前高",30,results/600579_中化装备_analysis.png
600611,大众交通,RSI值为46.34，处于低位回升阶段; KDJ低位金叉,30,results/600611_大众交通_analysis.png
600684,珠江股份,RSI值为45.53，处于低位回升阶段; KDJ低位金叉,30,results/600684_珠江股份_analysis.png
000507,珠海港,"放量上涨: 量比2.70, 涨幅1.81%; 突破20日前高",30,results/000507_珠海港_analysis.png
000530,冰山冷热,"放量上涨: 量比3.12, 涨幅4.63%; 突破20日前高",30,results/000530_冰山冷热_analysis.png
000554,泰山石油,"放量上涨: 量比1.80, 涨幅1.86%; 突破20日前高",30,results/000554_泰山石油_analysis.png
000560,我爱我家,RSI值为36.67，处于低位回升阶段; KDJ低位金叉,30,results/000560_我爱我家_analysis.png
603466,风语筑,RSI值为28.76，股票可能超卖; MACD金叉形成,30,results/603466_风语筑_analysis.png
002798,帝欧水华,RSI值为44.23，处于低位回升阶段; KDJ低位金叉,30,results/002798_帝欧水华_analysis.png
600880,博瑞传播,"放量上涨: 量比5.16, 涨幅4.24%; 突破20日前高",30,results/600880_博瑞传播_analysis.png
603609,禾丰股份,RSI值为42.47，处于低位回升阶段; KDJ低位金叉,30,results/603609_禾丰股份_analysis.png
603616,韩建河山,"放量上涨: 量比5.63, 涨幅5.12%; 突破20日前高",30,results/603616_韩建河山_analysis.png
603707,健友股份,RSI值为36.42，处于低位回升阶段; KDJ低位金叉,30,results/603707_健友股份_analysis.png
603759,海天股份,"放量上涨: 量比1.68, 涨幅4.09%; 突破20日前高",30,results/603759_海天股份_analysis.png
603378,亚士创能,"放量上涨: 量比3.57, 涨幅9.94%; 突破20日前高",30,results/603378_亚士创能_analysis.png
603601,再升科技,RSI值为49.00，处于低位回升阶段; KDJ低位金叉,30,results/603601_再升科技_analysis.png
603618,杭电股份,RSI值为44.56，处于低位回升阶段; KDJ低位金叉,30,results/603618_杭电股份_analysis.png
000876,新 希 望,"RSI值为40.68，处于低位回升阶段; 放量上涨: 量比1.74, 涨幅0.10%",30,results/000876_新 希 望_analysis.png
000892,欢瑞世纪,"放量上涨: 量比2.33, 涨幅8.84%; 突破20日前高",30,results/000892_欢瑞世纪_analysis.png
301062,上海艾录,RSI值为38.06，处于低位回升阶段; KDJ低位金叉,30,results/301062_上海艾录_analysis.png
688189,南新制药,RSI值为23.84，股票可能超卖; MACD金叉形成,30,results/688189_南新制药_analysis.png
002501,利源股份,RSI值为37.68，处于低位回升阶段; KDJ低位金叉,30,results/002501_利源股份_analysis.png
002512,达华智能,RSI值为38.71，处于低位回升阶段; KDJ低位金叉,30,results/002512_达华智能_analysis.png
002516,旷达科技,RSI值为35.07，处于低位回升阶段; KDJ低位金叉,30,results/002516_旷达科技_analysis.png
002519,银河电子,"KDJ低位金叉; 放量上涨: 量比1.70, 涨幅1.30%",30,results/002519_银河电子_analysis.png
000635,英 力 特,"放量上涨: 量比1.96, 涨幅1.62%; 突破20日前高",30,results/000635_英 力 特_analysis.png
300423,昇辉科技,"放量上涨: 量比3.50, 涨幅6.35%; 突破20日前高",30,results/300423_昇辉科技_analysis.png
300425,中建环能,"放量上涨: 量比2.90, 涨幅2.29%; 突破20日前高",30,results/300425_中建环能_analysis.png
300460,惠伦晶体,RSI值为29.47，股票可能超卖; MACD金叉形成,30,results/300460_惠伦晶体_analysis.png
002212,天融信,RSI值为40.59，处于低位回升阶段; KDJ低位金叉,30,results/002212_天融信_analysis.png
002221,东华能源,RSI值为21.71，股票可能超卖; MACD金叉形成,30,results/002221_东华能源_analysis.png
002228,合兴包装,"放量上涨: 量比1.71, 涨幅2.01%; 突破20日前高",30,results/002228_合兴包装_analysis.png
002256,兆新股份,RSI值为43.59，处于低位回升阶段; KDJ低位金叉,30,results/002256_兆新股份_analysis.png
688469,芯联集成,"KDJ低位金叉; 放量上涨: 量比1.63, 涨幅3.04%",30,results/688469_芯联集成_analysis.png
600202,哈空调,"放量上涨: 量比1.53, 涨幅1.80%; 突破20日前高",30,results/600202_哈空调_analysis.png
002441,众业达,"放量上涨: 量比3.06, 涨幅4.35%; 突破20日前高",30,results/002441_众业达_analysis.png
002420,毅昌科技,RSI值为44.15，处于低位回升阶段; KDJ低位金叉,30,results/002420_毅昌科技_analysis.png
002421,达实智能,"RSI值为39.68，处于低位回升阶段; 放量上涨: 量比1.70, 涨幅1.51%",30,results/002421_达实智能_analysis.png
002469,三维化学,MACD金叉形成; KDJ金叉,30,results/002469_三维化学_analysis.png
002021,中捷资源,RSI值为44.68，处于低位回升阶段; KDJ低位金叉,30,results/002021_中捷资源_analysis.png
002031,巨轮智能,RSI值为34.54，处于低位回升阶段; KDJ低位金叉,30,results/002031_巨轮智能_analysis.png
002038,双鹭药业,"放量上涨: 量比1.95, 涨幅4.05%; 突破20日前高",30,results/002038_双鹭药业_analysis.png
002051,中工国际,"放量上涨: 量比7.48, 涨幅3.63%; 突破20日前高",30,results/002051_中工国际_analysis.png
002072,凯瑞德,RSI值为39.19，处于低位回升阶段; KDJ低位金叉,30,results/002072_凯瑞德_analysis.png
001286,陕西能源,"放量上涨: 量比4.66, 涨幅3.74%; 突破20日前高",30,results/001286_陕西能源_analysis.png
000553,安道麦A,"RSI值为45.05，处于低位回升阶段; 放量上涨: 量比1.90, 涨幅1.10%",30,results/000553_安道麦A_analysis.png
000564,供销大集,"KDJ低位金叉; 放量上涨: 量比2.46, 涨幅3.08%",30,results/000564_供销大集_analysis.png
000566,海南海药,"放量上涨: 量比2.69, 涨幅2.86%; 突破20日前高",30,results/000566_海南海药_analysis.png
000592,平潭发展,"放量上涨: 量比2.34, 涨幅12.92%; 突破20日前高",30,results/000592_平潭发展_analysis.png
603018,华设集团,"放量上涨: 量比1.52, 涨幅1.42%; 突破20日前高",30,results/603018_华设集团_analysis.png
603058,永吉股份,"RSI值为40.35，处于低位回升阶段; 放量上涨: 量比1.72, 涨幅1.87%",30,results/603058_永吉股份_analysis.png
600016,民生银行,"放量上涨: 量比1.78, 涨幅2.72%; 突破20日前高",30,results/600016_民生银行_analysis.png
600032,浙江新能,MA金叉形成; KDJ金叉,30,results/600032_浙江新能_analysis.png
