股票代码,股票名称,买入信号,评分,图表路径
601010,文峰股份,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/601010_文峰股份_analysis.png
000156,华数传媒,RSI值为43.48，处于低位回升阶段; MACD金叉形成,35,results/000156_华数传媒_analysis.png
920970,大禹生物,RSI值为41.71，处于低位回升阶段; MACD金叉形成,35,results/920970_大禹生物_analysis.png
601388,怡球资源,MA金叉形成; KDJ低位金叉,35,results/601388_怡球资源_analysis.png
000721,西安饮食,RSI值为38.14，处于低位回升阶段; MACD金叉形成,35,results/000721_西安饮食_analysis.png
000090,天健集团,"放量上涨: 量比4.08, 涨幅9.02%; 突破20日前高",30,results/000090_天健集团_analysis.png
000089,深圳机场,"放量上涨: 量比5.07, 涨幅3.35%; 突破20日前高",30,results/000089_深圳机场_analysis.png
000088,盐 田 港,"放量上涨: 量比6.35, 涨幅3.10%; 突破20日前高",30,results/000088_盐 田 港_analysis.png
000068,华控赛格,"放量上涨: 量比9.59, 涨幅2.38%; 突破20日前高",30,results/000068_华控赛格_analysis.png
603797,联泰环保,"放量上涨: 量比2.38, 涨幅2.11%; 突破20日前高",30,results/603797_联泰环保_analysis.png
000852,石化机械,"放量上涨: 量比16.44, 涨幅10.01%; 突破20日前高",30,results/000852_石化机械_analysis.png
000798,中水渔业,"放量上涨: 量比1.50, 涨幅0.97%; 突破20日前高",30,results/000798_中水渔业_analysis.png
000778,新兴铸管,"放量上涨: 量比3.32, 涨幅1.00%; 突破20日前高",30,results/000778_新兴铸管_analysis.png
000100,TCL科技,RSI值为34.09，处于低位回升阶段; KDJ低位金叉,30,results/000100_TCL科技_analysis.png
300011,鼎汉技术,RSI值为45.64，处于低位回升阶段; KDJ低位金叉,30,results/300011_鼎汉技术_analysis.png
000019,深粮控股,"放量上涨: 量比8.17, 涨幅9.94%; 突破20日前高",30,results/000019_深粮控股_analysis.png
601188,龙江交通,"放量上涨: 量比2.54, 涨幅1.39%; 突破20日前高",30,results/601188_龙江交通_analysis.png
600986,浙文互联,"放量上涨: 量比1.66, 涨幅4.08%; 突破20日前高",30,results/600986_浙文互联_analysis.png
300647,超频三,"RSI值为44.00，处于低位回升阶段; 放量上涨: 量比1.71, 涨幅3.19%",30,results/300647_超频三_analysis.png
300350,华鹏飞,"RSI值为49.30，处于低位回升阶段; 放量上涨: 量比1.87, 涨幅2.28%",30,results/300350_华鹏飞_analysis.png
300334,津膜科技,"放量上涨: 量比3.32, 涨幅3.16%; 突破20日前高",30,results/300334_津膜科技_analysis.png
300320,海达股份,RSI值为38.31，处于低位回升阶段; KDJ低位金叉,30,results/300320_海达股份_analysis.png
300317,珈伟新能,RSI值为48.86，处于低位回升阶段; KDJ低位金叉,30,results/300317_珈伟新能_analysis.png
300315,掌趣科技,RSI值为35.48，处于低位回升阶段; KDJ低位金叉,30,results/300315_掌趣科技_analysis.png
603616,韩建河山,"放量上涨: 量比5.63, 涨幅5.12%; 突破20日前高",30,results/603616_韩建河山_analysis.png
603609,禾丰股份,RSI值为42.47，处于低位回升阶段; KDJ低位金叉,30,results/603609_禾丰股份_analysis.png
600880,博瑞传播,"放量上涨: 量比5.16, 涨幅4.24%; 突破20日前高",30,results/600880_博瑞传播_analysis.png
600869,远东股份,RSI值为48.74，处于低位回升阶段; KDJ低位金叉,30,results/600869_远东股份_analysis.png
000050,深天马Ａ,RSI值为34.23，处于低位回升阶段; KDJ低位金叉,30,results/000050_深天马Ａ_analysis.png
002798,帝欧水华,RSI值为44.23，处于低位回升阶段; KDJ低位金叉,30,results/002798_帝欧水华_analysis.png
002726,龙大美食,RSI值为28.57，股票可能超卖; MACD金叉形成,30,results/002726_龙大美食_analysis.png
603466,风语筑,RSI值为28.76，股票可能超卖; MACD金叉形成,30,results/603466_风语筑_analysis.png
300460,惠伦晶体,RSI值为29.47，股票可能超卖; MACD金叉形成,30,results/300460_惠伦晶体_analysis.png
300425,中建环能,"放量上涨: 量比2.90, 涨幅2.29%; 突破20日前高",30,results/300425_中建环能_analysis.png
300423,昇辉科技,"放量上涨: 量比3.50, 涨幅6.35%; 突破20日前高",30,results/300423_昇辉科技_analysis.png
600611,大众交通,RSI值为46.34，处于低位回升阶段; KDJ低位金叉,30,results/600611_大众交通_analysis.png
600579,中化装备,"放量上涨: 量比2.53, 涨幅3.60%; 突破20日前高",30,results/600579_中化装备_analysis.png
000676,智度股份,RSI值为30.68，处于低位回升阶段; KDJ低位金叉,30,results/000676_智度股份_analysis.png
000635,英 力 特,"放量上涨: 量比1.96, 涨幅1.62%; 突破20日前高",30,results/000635_英 力 特_analysis.png
002519,银河电子,"KDJ低位金叉; 放量上涨: 量比1.70, 涨幅1.30%",30,results/002519_银河电子_analysis.png
002516,旷达科技,RSI值为35.07，处于低位回升阶段; KDJ低位金叉,30,results/002516_旷达科技_analysis.png
002501,利源股份,RSI值为37.68，处于低位回升阶段; KDJ低位金叉,30,results/002501_利源股份_analysis.png
002469,三维化学,MACD金叉形成; KDJ金叉,30,results/002469_三维化学_analysis.png
002421,达实智能,"RSI值为39.68，处于低位回升阶段; 放量上涨: 量比1.70, 涨幅1.51%",30,results/002421_达实智能_analysis.png
001213,中铁特货,"放量上涨: 量比1.61, 涨幅1.18%; 突破20日前高",30,results/001213_中铁特货_analysis.png
000967,盈峰环境,RSI值为43.70，处于低位回升阶段; KDJ低位金叉,30,results/000967_盈峰环境_analysis.png
000560,我爱我家,RSI值为36.67，处于低位回升阶段; KDJ低位金叉,30,results/000560_我爱我家_analysis.png
000554,泰山石油,"放量上涨: 量比1.80, 涨幅1.86%; 突破20日前高",30,results/000554_泰山石油_analysis.png
000530,冰山冷热,"放量上涨: 量比3.12, 涨幅4.63%; 突破20日前高",30,results/000530_冰山冷热_analysis.png
000507,珠海港,"放量上涨: 量比2.70, 涨幅1.81%; 突破20日前高",30,results/000507_珠海港_analysis.png
600684,珠江股份,RSI值为45.53，处于低位回升阶段; KDJ低位金叉,30,results/600684_珠江股份_analysis.png
002420,毅昌科技,RSI值为44.15，处于低位回升阶段; KDJ低位金叉,30,results/002420_毅昌科技_analysis.png
002400,省广集团,RSI值为45.34，处于低位回升阶段; KDJ低位金叉,30,results/002400_省广集团_analysis.png
600207,安彩高科,RSI值为45.24，处于低位回升阶段; KDJ低位金叉,30,results/600207_安彩高科_analysis.png
600202,哈空调,"放量上涨: 量比1.53, 涨幅1.80%; 突破20日前高",30,results/600202_哈空调_analysis.png
600198,大唐电信,RSI值为30.36，处于低位回升阶段; KDJ低位金叉,30,results/600198_大唐电信_analysis.png
600172,黄河旋风,"放量上涨: 量比2.24, 涨幅0.13%; 突破20日前高",30,results/600172_黄河旋风_analysis.png
002283,天润工业,RSI值为36.91，处于低位回升阶段; KDJ低位金叉,30,results/002283_天润工业_analysis.png
002264,新 华 都,RSI值为33.81，处于低位回升阶段; KDJ低位金叉,30,results/002264_新 华 都_analysis.png
002256,兆新股份,RSI值为43.59，处于低位回升阶段; KDJ低位金叉,30,results/002256_兆新股份_analysis.png
002228,合兴包装,"放量上涨: 量比1.71, 涨幅2.01%; 突破20日前高",30,results/002228_合兴包装_analysis.png
002221,东华能源,RSI值为21.71，股票可能超卖; MACD金叉形成,30,results/002221_东华能源_analysis.png
002212,天融信,RSI值为40.59，处于低位回升阶段; KDJ低位金叉,30,results/002212_天融信_analysis.png
002196,方正电机,RSI值为34.21，处于低位回升阶段; KDJ低位金叉,30,results/002196_方正电机_analysis.png
688189,南新制药,RSI值为23.84，股票可能超卖; MACD金叉形成,30,results/688189_南新制药_analysis.png
300098,高新兴,RSI值为38.79，处于低位回升阶段; KDJ低位金叉,30,results/300098_高新兴_analysis.png
300058,蓝色光标,RSI值为31.58，处于低位回升阶段; KDJ低位金叉,30,results/300058_蓝色光标_analysis.png
300708,聚灿光电,"放量上涨: 量比1.99, 涨幅4.13%; 突破20日前高",30,results/300708_聚灿光电_analysis.png
002807,江阴银行,"放量上涨: 量比1.83, 涨幅0.77%; 突破20日前高",30,results/002807_江阴银行_analysis.png
600073,光明肉业,RSI值为49.26，处于低位回升阶段; KDJ低位金叉,30,results/600073_光明肉业_analysis.png
600032,浙江新能,MA金叉形成; KDJ金叉,30,results/600032_浙江新能_analysis.png
600016,民生银行,"放量上涨: 量比1.78, 涨幅2.72%; 突破20日前高",30,results/600016_民生银行_analysis.png
002175,东方智造,RSI值为30.26，处于低位回升阶段; KDJ低位金叉,30,results/002175_东方智造_analysis.png
000593,德龙汇能,"放量上涨: 量比3.83, 涨幅9.97%; 突破20日前高",30,results/000593_德龙汇能_analysis.png
002072,凯瑞德,RSI值为39.19，处于低位回升阶段; KDJ低位金叉,30,results/002072_凯瑞德_analysis.png
002051,中工国际,"放量上涨: 量比7.48, 涨幅3.63%; 突破20日前高",30,results/002051_中工国际_analysis.png
002038,双鹭药业,"放量上涨: 量比1.95, 涨幅4.05%; 突破20日前高",30,results/002038_双鹭药业_analysis.png
002031,巨轮智能,RSI值为34.54，处于低位回升阶段; KDJ低位金叉,30,results/002031_巨轮智能_analysis.png
002021,中捷资源,RSI值为44.68，处于低位回升阶段; KDJ低位金叉,30,results/002021_中捷资源_analysis.png
300821,东岳硅材,RSI值为40.44，处于低位回升阶段; KDJ低位金叉,30,results/300821_东岳硅材_analysis.png
002160,常铝股份,"放量上涨: 量比8.88, 涨幅10.08%; 突破20日前高",30,results/002160_常铝股份_analysis.png
002153,石基信息,RSI值为41.28，处于低位回升阶段; KDJ低位金叉,30,results/002153_石基信息_analysis.png
002131,利欧股份,RSI值为40.09，处于低位回升阶段; KDJ低位金叉,30,results/002131_利欧股份_analysis.png
002121,科陆电子,"KDJ低位金叉; 放量上涨: 量比1.62, 涨幅8.45%",30,results/002121_科陆电子_analysis.png
002546,新联电子,"放量上涨: 量比6.55, 涨幅2.06%; 突破20日前高",30,results/002546_新联电子_analysis.png
300749,顶固集创,"放量上涨: 量比1.50, 涨幅2.14%; 突破20日前高",30,results/300749_顶固集创_analysis.png
300217,东方电热,"RSI值为38.57，处于低位回升阶段; 放量上涨: 量比1.56, 涨幅1.69%",30,results/300217_东方电热_analysis.png
300187,永清环保,"放量上涨: 量比1.87, 涨幅2.32%; 突破20日前高",30,results/300187_永清环保_analysis.png
300173,福能东方,RSI值为33.11，处于低位回升阶段; KDJ低位金叉,30,results/300173_福能东方_analysis.png
300132,青松股份,"放量上涨: 量比3.57, 涨幅5.01%; 突破20日前高",30,results/300132_青松股份_analysis.png
300123,亚光科技,"KDJ低位金叉; 放量上涨: 量比2.98, 涨幅1.72%",30,results/300123_亚光科技_analysis.png
300197,节能铁汉,"RSI值为48.39，处于低位回升阶段; 放量上涨: 量比2.53, 涨幅0.91%",30,results/300197_节能铁汉_analysis.png
000928,中钢国际,"放量上涨: 量比5.51, 涨幅4.89%; 突破20日前高",30,results/000928_中钢国际_analysis.png
002064,华峰化学,RSI值为45.95，处于低位回升阶段; KDJ低位金叉,30,results/002064_华峰化学_analysis.png
002055,得润电子,"RSI值为37.24，处于低位回升阶段; 放量上涨: 量比1.65, 涨幅1.55%",30,results/002055_得润电子_analysis.png
002746,仙坛股份,MA金叉形成; KDJ金叉,30,results/002746_仙坛股份_analysis.png
002702,海欣食品,"放量上涨: 量比1.77, 涨幅2.87%; 突破20日前高",30,results/002702_海欣食品_analysis.png
002678,珠江钢琴,"放量上涨: 量比1.77, 涨幅9.95%; 突破20日前高",30,results/002678_珠江钢琴_analysis.png
002666,德联集团,"放量上涨: 量比1.78, 涨幅2.58%; 突破20日前高",30,results/002666_德联集团_analysis.png
600748,上实发展,"放量上涨: 量比1.78, 涨幅5.31%; 突破20日前高",30,results/600748_上实发展_analysis.png
300164,通源石油,"放量上涨: 量比2.00, 涨幅7.39%; 突破20日前高",30,results/300164_通源石油_analysis.png
300154,瑞凌股份,"RSI值为49.56，处于低位回升阶段; 放量上涨: 量比1.61, 涨幅2.17%",30,results/300154_瑞凌股份_analysis.png
002578,闽发铝业,"放量上涨: 量比2.03, 涨幅3.90%; 突破20日前高",30,results/002578_闽发铝业_analysis.png
002573,清新环境,"放量上涨: 量比2.29, 涨幅1.98%; 突破20日前高",30,results/002573_清新环境_analysis.png
002556,辉隆股份,"放量上涨: 量比2.02, 涨幅1.93%; 突破20日前高",30,results/002556_辉隆股份_analysis.png
300796,贝斯美,RSI值为45.83，处于低位回升阶段; KDJ低位金叉,30,results/300796_贝斯美_analysis.png
002094,青岛金王,"RSI值为50.00，处于低位回升阶段; 放量上涨: 量比2.14, 涨幅3.63%",30,results/002094_青岛金王_analysis.png
002333,罗普斯金,"放量上涨: 量比1.59, 涨幅0.89%; 突破20日前高",30,results/002333_罗普斯金_analysis.png
002327,富安娜,"放量上涨: 量比2.11, 涨幅0.97%; 突破20日前高",30,results/002327_富安娜_analysis.png
002321,华英农业,RSI值为39.62，处于低位回升阶段; KDJ低位金叉,30,results/002321_华英农业_analysis.png
002375,亚厦股份,"放量上涨: 量比2.34, 涨幅3.26%; 突破20日前高",30,results/002375_亚厦股份_analysis.png
300043,星辉娱乐,RSI值为42.86，处于低位回升阶段; KDJ低位金叉,30,results/300043_星辉娱乐_analysis.png
600339,中油工程,"放量上涨: 量比1.92, 涨幅1.07%; 突破20日前高",30,results/600339_中油工程_analysis.png
600337,美克家居,RSI值为46.67，处于低位回升阶段; KDJ低位金叉,30,results/600337_美克家居_analysis.png
002591,恒大高新,"放量上涨: 量比1.58, 涨幅2.79%; 突破20日前高",30,results/002591_恒大高新_analysis.png
