股票代码,股票名称,买入信号,评分,图表路径
002103,广博股份,"RSI值为42.36，处于低位回升阶段; MACD金叉形成; 放量上涨: 量比3.20, 涨幅2.05%",50,results/002103_广博股份_analysis.png
000547,航天发展,"MA金叉形成; 放量上涨: 量比4.36, 涨幅2.18%; 突破20日前高",50,results/000547_航天发展_analysis.png
002458,益生股份,"MA金叉形成; 放量上涨: 量比2.31, 涨幅3.73%; 突破20日前高",50,results/002458_益生股份_analysis.png
300352,北信源,"RSI值为46.41，处于低位回升阶段; MACD金叉形成; 放量上涨: 量比2.29, 涨幅3.86%",50,results/300352_北信源_analysis.png
002607,中公教育,RSI值为50.00，处于低位回升阶段; MACD金叉形成; KDJ低位金叉,50,results/002607_中公教育_analysis.png
002111,威海广泰,RSI值为45.83，处于低位回升阶段; MACD金叉形成; KDJ低位金叉,50,results/002111_威海广泰_analysis.png
000980,众泰汽车,"MA金叉形成; KDJ低位金叉; 放量上涨: 量比1.58, 涨幅5.77%",50,results/000980_众泰汽车_analysis.png
002515,金字火腿,"RSI值为41.46，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.59, 涨幅10.06%",45,results/002515_金字火腿_analysis.png
002489,浙江永强,"RSI值为37.14，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.94, 涨幅2.52%",45,results/002489_浙江永强_analysis.png
002455,百川股份,"RSI值为38.14，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比2.51, 涨幅4.39%",45,results/002455_百川股份_analysis.png
600918,中泰证券,"RSI值为47.37，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.65, 涨幅0.58%",45,results/600918_中泰证券_analysis.png
600255,鑫科材料,"RSI值为34.12，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.78, 涨幅2.36%",45,results/600255_鑫科材料_analysis.png
002092,中泰化学,"MACD金叉形成; KDJ金叉; 放量上涨: 量比2.45, 涨幅2.37%",45,results/002092_中泰化学_analysis.png
300284,苏交科,"RSI值为46.26，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比4.17, 涨幅2.32%",45,results/300284_苏交科_analysis.png
301175,中科环保,"MA金叉形成; KDJ金叉; 放量上涨: 量比1.73, 涨幅1.67%",45,results/301175_中科环保_analysis.png
002584,西陇科学,"RSI值为39.78，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.70, 涨幅1.63%",45,results/002584_西陇科学_analysis.png
000027,深圳能源,"KDJ金叉; 放量上涨: 量比7.07, 涨幅9.32%; 突破20日前高",40,results/000027_深圳能源_analysis.png
002641,公元股份,MA金叉形成; MACD金叉形成,40,results/002641_公元股份_analysis.png
000983,山西焦煤,"KDJ金叉; 放量上涨: 量比1.81, 涨幅4.40%; 突破20日前高",40,results/000983_山西焦煤_analysis.png
600027,华电国际,"KDJ金叉; 放量上涨: 量比1.98, 涨幅2.28%; 突破20日前高",40,results/600027_华电国际_analysis.png
002672,东江环保,"KDJ金叉; 放量上涨: 量比7.84, 涨幅9.52%; 突破20日前高",40,results/002672_东江环保_analysis.png
002511,中顺洁柔,"KDJ金叉; 放量上涨: 量比2.01, 涨幅3.56%; 突破20日前高",40,results/002511_中顺洁柔_analysis.png
002538,司尔特,"KDJ金叉; 放量上涨: 量比4.58, 涨幅6.09%; 突破20日前高",40,results/002538_司尔特_analysis.png
002478,常宝股份,"KDJ金叉; 放量上涨: 量比2.25, 涨幅9.95%; 突破20日前高",40,results/002478_常宝股份_analysis.png
002775,文科股份,"KDJ金叉; 放量上涨: 量比2.47, 涨幅5.43%; 突破20日前高",40,results/002775_文科股份_analysis.png
002797,第一创业,MA金叉形成; MACD金叉形成,40,results/002797_第一创业_analysis.png
002481,双塔食品,"KDJ金叉; 放量上涨: 量比2.68, 涨幅10.94%; 突破20日前高",40,results/002481_双塔食品_analysis.png
600076,康欣新材,MA金叉形成; MACD金叉形成,40,results/600076_康欣新材_analysis.png
002243,力合科创,"KDJ金叉; 放量上涨: 量比6.43, 涨幅9.97%; 突破20日前高",40,results/002243_力合科创_analysis.png
600356,恒丰纸业,MA金叉形成; MACD金叉形成,40,results/600356_恒丰纸业_analysis.png
600058,五矿发展,MA金叉形成; MACD金叉形成,40,results/600058_五矿发展_analysis.png
600370,三房巷,"MACD金叉形成; 放量上涨: 量比3.19, 涨幅10.00%",35,results/600370_三房巷_analysis.png
001313,粤海饲料,RSI值为38.57，处于低位回升阶段; MACD金叉形成,35,results/001313_粤海饲料_analysis.png
300176,鸿特科技,RSI值为48.19，处于低位回升阶段; MACD金叉形成,35,results/300176_鸿特科技_analysis.png
300162,雷曼光电,RSI值为49.26，处于低位回升阶段; MACD金叉形成,35,results/300162_雷曼光电_analysis.png
002567,唐人神,"MACD金叉形成; 放量上涨: 量比1.51, 涨幅0.41%",35,results/002567_唐人神_analysis.png
002535,林州重机,"MACD金叉形成; 放量上涨: 量比1.69, 涨幅0.24%",35,results/002535_林州重机_analysis.png
002314,南山控股,"MA金叉形成; 放量上涨: 量比3.40, 涨幅1.66%",35,results/002314_南山控股_analysis.png
601016,XD节能风,MA金叉形成; RSI值为43.40，处于低位回升阶段,35,results/601016_XD节能风_analysis.png
000839,国安股份,RSI值为48.84，处于低位回升阶段; MACD金叉形成,35,results/000839_国安股份_analysis.png
601010,文峰股份,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/601010_文峰股份_analysis.png
002363,隆基机械,"MA金叉形成; 放量上涨: 量比2.98, 涨幅4.53%",35,results/002363_隆基机械_analysis.png
002357,富临运业,MACD金叉形成; KDJ低位金叉,35,results/002357_富临运业_analysis.png
920682,球冠电缆,RSI值为40.24，处于低位回升阶段; MACD金叉形成,35,results/920682_球冠电缆_analysis.png
300299,富春股份,RSI值为32.71，处于低位回升阶段; MACD金叉形成,35,results/300299_富春股份_analysis.png
000016,深康佳Ａ,"MA金叉形成; 放量上涨: 量比1.79, 涨幅0.90%",35,results/000016_深康佳Ａ_analysis.png
000059,华锦股份,MA金叉形成; RSI值为43.10，处于低位回升阶段,35,results/000059_华锦股份_analysis.png
000428,华天酒店,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/000428_华天酒店_analysis.png
002712,思美传媒,RSI值为46.39，处于低位回升阶段; MACD金叉形成,35,results/002712_思美传媒_analysis.png
000008,神州高铁,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/000008_神州高铁_analysis.png
600397,江钨装备,"MACD金叉形成; 放量上涨: 量比1.99, 涨幅6.47%",35,results/600397_江钨装备_analysis.png
600390,五矿资本,MA金叉形成; RSI值为48.48，处于低位回升阶段,35,results/600390_五矿资本_analysis.png
600340,华夏幸福,MA金叉形成; RSI值为44.83，处于低位回升阶段,35,results/600340_华夏幸福_analysis.png
600930,华电新能,"MA金叉形成; 放量上涨: 量比1.71, 涨幅0.62%",35,results/600930_华电新能_analysis.png
605299,舒华体育,RSI值为42.54，处于低位回升阶段; MACD金叉形成,35,results/605299_舒华体育_analysis.png
300370,安控科技,MA金叉形成; RSI值为47.37，处于低位回升阶段,35,results/300370_安控科技_analysis.png
002224,三 力 士,RSI值为49.09，处于低位回升阶段; MACD金叉形成,35,results/002224_三 力 士_analysis.png
002169,智光电气,MACD金叉形成; KDJ低位金叉,35,results/002169_智光电气_analysis.png
002122,汇洲智能,RSI值为34.78，处于低位回升阶段; MACD金叉形成,35,results/002122_汇洲智能_analysis.png
601949,中国出版,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/601949_中国出版_analysis.png
600261,阳光照明,MA金叉形成; RSI值为46.97，处于低位回升阶段,35,results/600261_阳光照明_analysis.png
600280,中央商场,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/600280_中央商场_analysis.png
601388,怡球资源,MA金叉形成; KDJ低位金叉,35,results/601388_怡球资源_analysis.png
300355,蒙草生态,RSI值为44.44，处于低位回升阶段; MACD金叉形成,35,results/300355_蒙草生态_analysis.png
688055,龙腾光电,RSI值为46.43，处于低位回升阶段; MACD金叉形成,35,results/688055_龙腾光电_analysis.png
300281,金明精机,"MACD金叉形成; 放量上涨: 量比1.60, 涨幅2.29%",35,results/300281_金明精机_analysis.png
002526,山东矿机,RSI值为46.88，处于低位回升阶段; MACD金叉形成,35,results/002526_山东矿机_analysis.png
600841,动力新科,RSI值为36.49，处于低位回升阶段; MACD金叉形成,35,results/600841_动力新科_analysis.png
300242,佳云科技,"MA金叉形成; 放量上涨: 量比2.05, 涨幅2.51%",35,results/300242_佳云科技_analysis.png
300266,兴源环境,RSI值为48.72，处于低位回升阶段; MACD金叉形成,35,results/300266_兴源环境_analysis.png
600814,杭州解百,MA金叉形成; RSI值为48.65，处于低位回升阶段,35,results/600814_杭州解百_analysis.png
300232,洲明科技,RSI值为47.56，处于低位回升阶段; MACD金叉形成,35,results/300232_洲明科技_analysis.png
600730,中国高科,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/600730_中国高科_analysis.png
002355,兴民智通,RSI值为34.37，处于低位回升阶段; MACD金叉形成,35,results/002355_兴民智通_analysis.png
300310,宜通世纪,RSI值为35.96，处于低位回升阶段; MACD金叉形成,35,results/300310_宜通世纪_analysis.png
300148,天舟文化,RSI值为41.76，处于低位回升阶段; MACD金叉形成,35,results/300148_天舟文化_analysis.png
300157,新锦动力,"MA金叉形成; 放量上涨: 量比4.37, 涨幅3.04%",35,results/300157_新锦动力_analysis.png
002124,天邦食品,RSI值为43.33，处于低位回升阶段; MACD金叉形成,35,results/002124_天邦食品_analysis.png
002172,澳洋健康,"MACD金叉形成; 放量上涨: 量比1.64, 涨幅3.64%",35,results/002172_澳洋健康_analysis.png
000558,天府文旅,RSI值为36.54，处于低位回升阶段; MACD金叉形成,35,results/000558_天府文旅_analysis.png
000607,华媒控股,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/000607_华媒控股_analysis.png
000639,西王食品,"MA金叉形成; 放量上涨: 量比1.77, 涨幅0.63%",35,results/000639_西王食品_analysis.png
000686,东北证券,MACD金叉形成; KDJ低位金叉,35,results/000686_东北证券_analysis.png
002467,二六三,RSI值为46.46，处于低位回升阶段; MACD金叉形成,35,results/002467_二六三_analysis.png
002491,通鼎互联,RSI值为46.49，处于低位回升阶段; MACD金叉形成,35,results/002491_通鼎互联_analysis.png
600163,中闽能源,MA金叉形成; 突破20日前高,35,results/600163_中闽能源_analysis.png
002877,智能自控,RSI值为47.24，处于低位回升阶段; MACD金叉形成,35,results/002877_智能自控_analysis.png
002909,集泰股份,"MA金叉形成; 放量上涨: 量比1.65, 涨幅0.91%",35,results/002909_集泰股份_analysis.png
002303,美盈森,MA金叉形成; RSI值为46.59，处于低位回升阶段,35,results/002303_美盈森_analysis.png
002234,民和股份,"MA金叉形成; 放量上涨: 量比1.98, 涨幅1.73%",35,results/002234_民和股份_analysis.png
003037,三和管桩,"MA金叉形成; 放量上涨: 量比8.00, 涨幅6.47%",35,results/003037_三和管桩_analysis.png
002187,广百股份,"MA金叉形成; 放量上涨: 量比3.05, 涨幅0.90%",35,results/002187_广百股份_analysis.png
000892,欢瑞世纪,MA金叉形成; RSI值为43.04，处于低位回升阶段,35,results/000892_欢瑞世纪_analysis.png
000882,华联股份,MA金叉形成; RSI值为48.57，处于低位回升阶段,35,results/000882_华联股份_analysis.png
002522,浙江众成,RSI值为43.86，处于低位回升阶段; MACD金叉形成,35,results/002522_浙江众成_analysis.png
002366,融发核电,MA金叉形成; KDJ低位金叉,35,results/002366_融发核电_analysis.png
603113,金能科技,RSI值为40.35，处于低位回升阶段; MACD金叉形成,35,results/603113_金能科技_analysis.png
002178,延华智能,RSI值为38.66，处于低位回升阶段; MACD金叉形成,35,results/002178_延华智能_analysis.png
002012,凯恩股份,"MA金叉形成; 放量上涨: 量比1.72, 涨幅1.77%",35,results/002012_凯恩股份_analysis.png
002285,世联行,"MACD金叉形成; 放量上涨: 量比2.12, 涨幅2.07%",35,results/002285_世联行_analysis.png
002286,保龄宝,RSI值为46.20，处于低位回升阶段; MACD金叉形成,35,results/002286_保龄宝_analysis.png
600622,光大嘉宝,"MACD金叉形成; 放量上涨: 量比2.74, 涨幅4.48%",35,results/600622_光大嘉宝_analysis.png
600651,飞乐音响,MA金叉形成; RSI值为48.58，处于低位回升阶段,35,results/600651_飞乐音响_analysis.png
000541,佛山照明,RSI值为49.25，处于低位回升阶段; MACD金叉形成,35,results/000541_佛山照明_analysis.png
300279,和晶科技,RSI值为48.85，处于低位回升阶段; MACD金叉形成,35,results/300279_和晶科技_analysis.png
603335,迪生力,MA金叉形成; RSI值为40.89，处于低位回升阶段,35,results/603335_迪生力_analysis.png
603366,日出东方,RSI值为35.11，处于低位回升阶段; MACD金叉形成,35,results/603366_日出东方_analysis.png
002688,金河生物,MACD金叉形成; KDJ低位金叉,35,results/002688_金河生物_analysis.png
300267,尔康制药,MA金叉形成; RSI值为46.03，处于低位回升阶段,35,results/300267_尔康制药_analysis.png
000703,恒逸石化,"MACD金叉形成; 放量上涨: 量比2.94, 涨幅5.91%",35,results/000703_恒逸石化_analysis.png
000759,中百集团,"MA金叉形成; 放量上涨: 量比2.76, 涨幅0.38%",35,results/000759_中百集团_analysis.png
000721,西安饮食,RSI值为38.14，处于低位回升阶段; MACD金叉形成,35,results/000721_西安饮食_analysis.png
000156,华数传媒,RSI值为43.48，处于低位回升阶段; MACD金叉形成,35,results/000156_华数传媒_analysis.png
002659,凯文教育,RSI值为42.33，处于低位回升阶段; MACD金叉形成,35,results/002659_凯文教育_analysis.png
920970,大禹生物,RSI值为41.71，处于低位回升阶段; MACD金叉形成,35,results/920970_大禹生物_analysis.png
600120,浙江东方,"MA金叉形成; 放量上涨: 量比2.07, 涨幅1.88%",35,results/600120_浙江东方_analysis.png
600110,诺德股份,RSI值为46.36，处于低位回升阶段; MACD金叉形成,35,results/600110_诺德股份_analysis.png
600103,青山纸业,MA金叉形成; RSI值为45.93，处于低位回升阶段,35,results/600103_青山纸业_analysis.png
300317,珈伟新能,RSI值为48.86，处于低位回升阶段; KDJ低位金叉,30,results/300317_珈伟新能_analysis.png
300320,海达股份,RSI值为38.31，处于低位回升阶段; KDJ低位金叉,30,results/300320_海达股份_analysis.png
300334,津膜科技,"放量上涨: 量比3.32, 涨幅3.16%; 突破20日前高",30,results/300334_津膜科技_analysis.png
300350,华鹏飞,"RSI值为49.30，处于低位回升阶段; 放量上涨: 量比1.87, 涨幅2.28%",30,results/300350_华鹏飞_analysis.png
600986,浙文互联,"放量上涨: 量比1.66, 涨幅4.08%; 突破20日前高",30,results/600986_浙文互联_analysis.png
000088,盐 田 港,"放量上涨: 量比6.35, 涨幅3.10%; 突破20日前高",30,results/000088_盐 田 港_analysis.png
000089,深圳机场,"放量上涨: 量比5.07, 涨幅3.35%; 突破20日前高",30,results/000089_深圳机场_analysis.png
000090,天健集团,"放量上涨: 量比4.08, 涨幅9.02%; 突破20日前高",30,results/000090_天健集团_analysis.png
000100,TCL科技,RSI值为34.09，处于低位回升阶段; KDJ低位金叉,30,results/000100_TCL科技_analysis.png
688189,南新制药,RSI值为23.84，股票可能超卖; MACD金叉形成,30,results/688189_南新制药_analysis.png
000778,新兴铸管,"放量上涨: 量比3.32, 涨幅1.00%; 突破20日前高",30,results/000778_新兴铸管_analysis.png
000798,中水渔业,"放量上涨: 量比1.50, 涨幅0.97%; 突破20日前高",30,results/000798_中水渔业_analysis.png
000852,石化机械,"放量上涨: 量比16.44, 涨幅10.01%; 突破20日前高",30,results/000852_石化机械_analysis.png
603797,联泰环保,"放量上涨: 量比2.38, 涨幅2.11%; 突破20日前高",30,results/603797_联泰环保_analysis.png
000068,华控赛格,"放量上涨: 量比9.59, 涨幅2.38%; 突破20日前高",30,results/000068_华控赛格_analysis.png
600339,中油工程,"放量上涨: 量比1.92, 涨幅1.07%; 突破20日前高",30,results/600339_中油工程_analysis.png
300315,掌趣科技,RSI值为35.48，处于低位回升阶段; KDJ低位金叉,30,results/300315_掌趣科技_analysis.png
000635,英 力 特,"放量上涨: 量比1.96, 涨幅1.62%; 突破20日前高",30,results/000635_英 力 特_analysis.png
000676,智度股份,RSI值为30.68，处于低位回升阶段; KDJ低位金叉,30,results/000676_智度股份_analysis.png
300423,昇辉科技,"放量上涨: 量比3.50, 涨幅6.35%; 突破20日前高",30,results/300423_昇辉科技_analysis.png
300425,中建环能,"放量上涨: 量比2.90, 涨幅2.29%; 突破20日前高",30,results/300425_中建环能_analysis.png
300460,惠伦晶体,RSI值为29.47，股票可能超卖; MACD金叉形成,30,results/300460_惠伦晶体_analysis.png
603466,风语筑,RSI值为28.76，股票可能超卖; MACD金叉形成,30,results/603466_风语筑_analysis.png
002707,众信旅游,RSI值为29.36，股票可能超卖; MACD金叉形成,30,results/002707_众信旅游_analysis.png
002746,仙坛股份,"放量上涨: 量比1.50, 涨幅2.08%; 突破20日前高",30,results/002746_仙坛股份_analysis.png
002798,帝欧水华,RSI值为44.23，处于低位回升阶段; KDJ低位金叉,30,results/002798_帝欧水华_analysis.png
000050,深天马Ａ,RSI值为34.23，处于低位回升阶段; KDJ低位金叉,30,results/000050_深天马Ａ_analysis.png
600869,远东股份,RSI值为48.74，处于低位回升阶段; KDJ低位金叉,30,results/600869_远东股份_analysis.png
600880,博瑞传播,"放量上涨: 量比5.16, 涨幅4.24%; 突破20日前高",30,results/600880_博瑞传播_analysis.png
603609,禾丰股份,RSI值为42.47，处于低位回升阶段; KDJ低位金叉,30,results/603609_禾丰股份_analysis.png
603616,韩建河山,"放量上涨: 量比5.63, 涨幅5.12%; 突破20日前高",30,results/603616_韩建河山_analysis.png
600579,中化装备,"放量上涨: 量比2.53, 涨幅3.60%; 突破20日前高",30,results/600579_中化装备_analysis.png
600611,大众交通,RSI值为46.34，处于低位回升阶段; KDJ低位金叉,30,results/600611_大众交通_analysis.png
600684,珠江股份,RSI值为45.53，处于低位回升阶段; KDJ低位金叉,30,results/600684_珠江股份_analysis.png
000507,珠海港,"放量上涨: 量比2.70, 涨幅1.81%; 突破20日前高",30,results/000507_珠海港_analysis.png
000530,冰山冷热,"放量上涨: 量比3.12, 涨幅4.63%; 突破20日前高",30,results/000530_冰山冷热_analysis.png
000554,泰山石油,"放量上涨: 量比1.80, 涨幅1.86%; 突破20日前高",30,results/000554_泰山石油_analysis.png
000560,我爱我家,RSI值为36.67，处于低位回升阶段; KDJ低位金叉,30,results/000560_我爱我家_analysis.png
600202,哈空调,"放量上涨: 量比1.53, 涨幅1.80%; 突破20日前高",30,results/600202_哈空调_analysis.png
600207,安彩高科,RSI值为45.24，处于低位回升阶段; KDJ低位金叉,30,results/600207_安彩高科_analysis.png
002421,达实智能,"RSI值为39.68，处于低位回升阶段; 放量上涨: 量比1.70, 涨幅1.51%",30,results/002421_达实智能_analysis.png
002420,毅昌科技,RSI值为44.15，处于低位回升阶段; KDJ低位金叉,30,results/002420_毅昌科技_analysis.png
002469,三维化学,MACD金叉形成; KDJ金叉,30,results/002469_三维化学_analysis.png
002501,利源股份,RSI值为37.68，处于低位回升阶段; KDJ低位金叉,30,results/002501_利源股份_analysis.png
002512,达华智能,RSI值为38.71，处于低位回升阶段; KDJ低位金叉,30,results/002512_达华智能_analysis.png
002516,旷达科技,RSI值为35.07，处于低位回升阶段; KDJ低位金叉,30,results/002516_旷达科技_analysis.png
002519,银河电子,"KDJ低位金叉; 放量上涨: 量比1.70, 涨幅1.30%",30,results/002519_银河电子_analysis.png
603399,永杉锂业,"KDJ低位金叉; 放量上涨: 量比1.61, 涨幅0.41%",30,results/603399_永杉锂业_analysis.png
000875,吉电股份,RSI值为42.86，处于低位回升阶段; KDJ低位金叉,30,results/000875_吉电股份_analysis.png
000967,盈峰环境,RSI值为43.70，处于低位回升阶段; KDJ低位金叉,30,results/000967_盈峰环境_analysis.png
001213,中铁特货,"放量上涨: 量比1.61, 涨幅1.18%; 突破20日前高",30,results/001213_中铁特货_analysis.png
688285,高铁电气,"放量上涨: 量比2.30, 涨幅1.76%; 突破20日前高",30,results/688285_高铁电气_analysis.png
002196,方正电机,RSI值为34.21，处于低位回升阶段; KDJ低位金叉,30,results/002196_方正电机_analysis.png
002212,天融信,RSI值为40.59，处于低位回升阶段; KDJ低位金叉,30,results/002212_天融信_analysis.png
002221,东华能源,RSI值为21.71，股票可能超卖; MACD金叉形成,30,results/002221_东华能源_analysis.png
002228,合兴包装,"放量上涨: 量比1.71, 涨幅2.01%; 突破20日前高",30,results/002228_合兴包装_analysis.png
002256,兆新股份,RSI值为43.59，处于低位回升阶段; KDJ低位金叉,30,results/002256_兆新股份_analysis.png
002264,新 华 都,RSI值为33.81，处于低位回升阶段; KDJ低位金叉,30,results/002264_新 华 都_analysis.png
002283,天润工业,RSI值为36.91，处于低位回升阶段; KDJ低位金叉,30,results/002283_天润工业_analysis.png
002021,中捷资源,RSI值为44.68，处于低位回升阶段; KDJ低位金叉,30,results/002021_中捷资源_analysis.png
002031,巨轮智能,RSI值为34.54，处于低位回升阶段; KDJ低位金叉,30,results/002031_巨轮智能_analysis.png
002038,双鹭药业,"放量上涨: 量比1.95, 涨幅4.05%; 突破20日前高",30,results/002038_双鹭药业_analysis.png
002051,中工国际,"放量上涨: 量比7.48, 涨幅3.63%; 突破20日前高",30,results/002051_中工国际_analysis.png
002072,凯瑞德,RSI值为39.19，处于低位回升阶段; KDJ低位金叉,30,results/002072_凯瑞德_analysis.png
002175,东方智造,RSI值为30.26，处于低位回升阶段; KDJ低位金叉,30,results/002175_东方智造_analysis.png
600016,民生银行,"放量上涨: 量比1.78, 涨幅2.72%; 突破20日前高",30,results/600016_民生银行_analysis.png
600032,浙江新能,MA金叉形成; KDJ金叉,30,results/600032_浙江新能_analysis.png
600073,光明肉业,RSI值为49.26，处于低位回升阶段; KDJ低位金叉,30,results/600073_光明肉业_analysis.png
002807,江阴银行,"放量上涨: 量比1.83, 涨幅0.77%; 突破20日前高",30,results/002807_江阴银行_analysis.png
300647,超频三,"RSI值为44.00，处于低位回升阶段; 放量上涨: 量比1.71, 涨幅3.19%",30,results/300647_超频三_analysis.png
300708,聚灿光电,"放量上涨: 量比1.99, 涨幅4.13%; 突破20日前高",30,results/300708_聚灿光电_analysis.png
600172,黄河旋风,"放量上涨: 量比2.24, 涨幅0.13%; 突破20日前高",30,results/600172_黄河旋风_analysis.png
600198,大唐电信,RSI值为30.36，处于低位回升阶段; KDJ低位金叉,30,results/600198_大唐电信_analysis.png
002321,华英农业,RSI值为39.62，处于低位回升阶段; KDJ低位金叉,30,results/002321_华英农业_analysis.png
002327,富安娜,"放量上涨: 量比2.11, 涨幅0.97%; 突破20日前高",30,results/002327_富安娜_analysis.png
002333,罗普斯金,"放量上涨: 量比1.59, 涨幅0.89%; 突破20日前高",30,results/002333_罗普斯金_analysis.png
300058,蓝色光标,RSI值为31.58，处于低位回升阶段; KDJ低位金叉,30,results/300058_蓝色光标_analysis.png
300098,高新兴,RSI值为38.79，处于低位回升阶段; KDJ低位金叉,30,results/300098_高新兴_analysis.png
300132,青松股份,"放量上涨: 量比2.29, 涨幅1.40%; 突破20日前高",30,results/300132_青松股份_analysis.png
300154,瑞凌股份,"RSI值为49.56，处于低位回升阶段; 放量上涨: 量比1.61, 涨幅2.17%",30,results/300154_瑞凌股份_analysis.png
001258,立新能源,"放量上涨: 量比2.26, 涨幅10.04%; 突破20日前高",30,results/001258_立新能源_analysis.png
000593,德龙汇能,"放量上涨: 量比3.83, 涨幅9.97%; 突破20日前高",30,results/000593_德龙汇能_analysis.png
000670,盈方微,RSI值为41.96，处于低位回升阶段; KDJ低位金叉,30,results/000670_盈方微_analysis.png
002546,新联电子,"放量上涨: 量比6.55, 涨幅2.06%; 突破20日前高",30,results/002546_新联电子_analysis.png
300187,永清环保,"放量上涨: 量比1.87, 涨幅2.32%; 突破20日前高",30,results/300187_永清环保_analysis.png
300217,东方电热,"RSI值为38.57，处于低位回升阶段; 放量上涨: 量比1.56, 涨幅1.69%",30,results/300217_东方电热_analysis.png
600212,绿能慧充,"RSI值为41.81，处于低位回升阶段; 放量上涨: 量比1.74, 涨幅1.98%",30,results/600212_绿能慧充_analysis.png
601188,龙江交通,"放量上涨: 量比2.54, 涨幅1.39%; 突破20日前高",30,results/601188_龙江交通_analysis.png
002400,省广集团,RSI值为45.34，处于低位回升阶段; KDJ低位金叉,30,results/002400_省广集团_analysis.png
600642,申能股份,"放量上涨: 量比2.01, 涨幅1.47%; 突破20日前高",30,results/600642_申能股份_analysis.png
002548,金新农,RSI值为36.05，处于低位回升阶段; KDJ低位金叉,30,results/002548_金新农_analysis.png
600905,三峡能源,MACD金叉形成; KDJ金叉,30,results/600905_三峡能源_analysis.png
601008,连云港,"KDJ低位金叉; 放量上涨: 量比1.52, 涨幅2.78%",30,results/601008_连云港_analysis.png
002666,德联集团,"放量上涨: 量比1.78, 涨幅2.58%; 突破20日前高",30,results/002666_德联集团_analysis.png
002678,珠江钢琴,"放量上涨: 量比1.77, 涨幅9.95%; 突破20日前高",30,results/002678_珠江钢琴_analysis.png
002702,海欣食品,"放量上涨: 量比1.77, 涨幅2.87%; 突破20日前高",30,results/002702_海欣食品_analysis.png
600770,综艺股份,RSI值为45.08，处于低位回升阶段; KDJ低位金叉,30,results/600770_综艺股份_analysis.png
600782,新钢股份,"RSI值为48.24，处于低位回升阶段; 放量上涨: 量比1.76, 涨幅2.52%",30,results/600782_新钢股份_analysis.png
600802,福建水泥,"放量上涨: 量比2.32, 涨幅10.07%; 突破20日前高",30,results/600802_福建水泥_analysis.png
600805,悦达投资,"放量上涨: 量比4.23, 涨幅3.42%; 突破20日前高",30,results/600805_悦达投资_analysis.png
000928,中钢国际,"放量上涨: 量比5.51, 涨幅4.89%; 突破20日前高",30,results/000928_中钢国际_analysis.png
600023,浙能电力,"放量上涨: 量比2.04, 涨幅2.51%; 突破20日前高",30,results/600023_浙能电力_analysis.png
